city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
iq,9.0,0.18,0.2,0.14,0.13,2.77,79.13,109.33,298.25,299.87,296.76,306.9,295.1,50.38,92.61,79.13,18.4,8.03,27.43,9.57,32.9,21.9,26.9,26
iq,10.0,0.42,0.39,0.37,0.32,0.54,94.99,33.97,297.93,299.11,297.21,304.0,294.7,130.6,96.36,94.99,18.9,6.41,28.0,9.55,33.3,21.9,93.0,8
iq,11.0,0.19,0.12,0.19,0.17,3.95,121.69,57.46,297.93,299.01,296.58,305.3,294.5,58.83,93.35,121.69,18.2,7.01,27.98,9.2,33.7,22.4,16.0,9
iq,12.0,0.29,0.18,0.3,0.22,1.04,120.62,67.89,297.49,298.79,296.3,305.3,292.5,70.0,93.79,120.62,17.91,7.34,27.4,8.7,32.3,23.0,97.0,12
iq,13.0,0.25,0.19,0.22,0.18,3.27,121.46,109.73,298.04,299.24,297.07,304.9,294.8,88.81,95.02,121.46,18.73,6.96,28.3,10.0,33.7,22.0,53.9,18
iq,14.0,0.24,0.21,0.16,0.28,1.01,41.68,25.46,297.77,299.44,296.05,308.3,293.8,87.9,91.81,41.68,17.61,9.57,27.93,10.27,33.7,22.6,178.1,9
iq,15.0,0.3,0.27,0.26,0.26,2.86,75.33,63.68,297.83,298.81,296.97,305.5,292.9,66.46,95.51,75.33,18.71,7.43,28.3,10.3,33.9,21.4,49.0,9
iq,16.0,0.33,0.27,0.32,0.28,0.24,69.6,57.41,298.06,299.18,296.46,306.4,293.9,54.86,92.11,69.6,18.08,7.44,27.4,8.35,32.8,22.5,11.9,6
iq,17.0,0.21,0.24,0.19,0.14,0.87,74.93,70.61,296.85,297.71,295.05,305.3,291.7,39.6,90.86,74.93,16.56,7.76,27.0,8.47,33.5,19.5,34.0,6
iq,18.0,0.15,0.08,0.18,0.11,0.81,65.07,66.15,297.63,299.02,296.38,306.3,293.6,38.84,93.64,65.07,17.96,8.41,27.85,9.1,33.3,22.5,115.0,8
iq,19.0,0.29,0.19,0.27,0.29,0.06,127.24,64.39,296.18,297.56,295.45,304.3,291.8,70.0,96.1,127.24,16.98,6.63,24.3,5.2,32.3,21.7,234.10000000000008,5
iq,20.0,0.34,0.35,0.32,0.37,1.6,1.52,-6.503499999999998,296.05,296.91,290.98650000000004,305.6,288.5,0.6,72.03,1.52,12.778500000000001,12.37,25.2,11.7,31.7,19.4,2.0,7
iq,21.0,0.21,0.12,0.17,0.17,0.67,91.4,61.92,297.99,299.11,293.78,307.7,288.8,12.47,80.39,91.4,15.46,10.89,27.47,10.43,34.0,21.7,83.0,6
iq,22.0,0.1,0.1,0.19,0.1,-0.65,79.48,46.4,295.99,297.17,294.56,304.1,291.3,44.65,92.51,79.48,16.03,6.89,25.6,8.93,31.9,19.3,150.2,5
iq,23.0,0.34,0.19,0.35,0.26,2.0,130.66,63.56,297.04,298.56,295.7,307.2,292.3,37.6,93.48,130.66,17.2,8.9,26.2,8.6,33.0,21.5,105.2,3
iq,24.0,0.17,0.18,0.14,0.17,-0.8,84.99,37.87,297.43,298.14,294.75,307.2,290.3,21.5,87.21,84.99,16.26,10.07,28.1,12.7,34.4,21.4,79.5,1
iq,25.0,0.22,0.22,0.37,0.22,-2.65,71.69,46.38,296.72,297.98,294.28,306.3,289.5,27.29,88.47,71.69,15.8,10.79,26.6,10.35,32.5,20.4,74.9,0
iq,26.0,0.31,0.2,0.34,0.3,1.22,17.21,1.54,296.85,297.61,293.52,307.2,289.2,9.16,83.47,17.21,15.02,10.74,27.2,10.3,33.4,19.8,21.9,1
iq,27.0,0.32,0.21,0.29,0.23,-1.13,20.72,31.55,296.45,297.91,294.59,304.8,292.6,13.62,90.43,20.72,16.01,7.97,26.7,9.4,33.0,21.7,110.6,2
iq,28.0,0.35,0.29,0.29,0.29,0.54,1.17,17.84,297.62,298.86,292.83,306.7,292.1,1.8,77.27,1.17,14.42,11.43,26.25,10.4,33.1,20.6,0.5,3
iq,29.0,0.36,0.34,0.36,0.32,-2.08,54.72,24.07,297.4,299.09,294.26,307.3,291.8,40.0,85.14,54.72,15.79,11.0,27.4,12.12,34.1,19.9,47.0,2
iq,30.0,0.32,0.35,0.38,0.29,-1.83,28.66,12.09,297.5,298.74,293.26,307.7,289.7,15.4,79.74,28.66,14.88,11.71,26.6,11.04,32.6,18.5,11.4,2
iq,31.0,0.2,0.16,0.2,0.2,0.22,44.96,13.1,297.51,299.34,295.2,308.4,292.7,38.07,88.71,44.96,16.71,11.23,27.22,11.62,34.2,19.7,4.0,2
iq,32.0,0.43,0.37,0.33,0.38,-0.06,11.79,23.51,297.5,299.51,293.08,308.9,291.0,12.39,79.24,11.79,14.63,12.23,27.6,12.2,33.9,19.4,26.6,2
iq,33.0,0.29,0.24,0.29,0.33,0.41,47.74,25.67,298.65,300.64,295.55,307.9,294.6,22.19,84.62,47.74,17.07,10.27,27.67,10.43,33.3,20.9,75.5,2
iq,34.0,0.27,0.21,0.24,0.24,-0.53,68.6,20.58,298.74,299.74,295.14,308.7,292.5,23.6,83.05,68.6,16.69,11.27,27.3,10.3,34.9,20.9,71.1,4
iq,35.0,0.31,0.35,0.28,0.39,-0.66,68.0,24.41,298.28,299.9,295.27,310.0,293.1,22.24,85.37,68.0,16.78,11.17,26.5,10.03,33.2,20.3,176.0,0
iq,36.0,0.23,0.28,0.24,0.28,-0.52,90.33,89.53,299.27,300.35,293.9,310.3,290.2,9.4,75.53,90.33,15.46,13.73,27.42,12.0,34.1,20.6,15.3,6
iq,37.0,0.28,0.24,0.24,0.26,0.64,111.87,68.09,297.8,299.16,293.04,308.7,291.9,16.4,77.25,111.87,14.64,11.33,28.35,11.85,35.0,17.8,0.5,3
iq,38.0,0.38,0.38,0.3,0.31,1.03,82.2,38.67,299.34,300.86,294.35,311.2,291.5,35.7,77.51,82.2,15.91,13.74,27.93,10.93,34.8,21.4,93.9,2
iq,39.0,0.43,0.24,0.40450000000000047,0.44,1.81,134.64,62.19,299.38,300.69,295.74,308.6,294.3,44.62,82.85,134.64,17.25,11.29,28.57,12.4,35.2,22.0,63.0,6
iq,40.0,0.35,0.25,0.35,0.31,-0.56,60.48,30.21,299.47,300.44,295.16,310.3,292.0,24.8,80.49,60.48,16.74,12.79,28.7,13.261500000000003,35.9,21.1,68.9,2
iq,41.0,0.16,0.19,0.22,0.15,1.53,41.69,31.29,299.35,301.03,296.75,309.5,293.8,29.5,86.85,41.69,18.45,12.06,28.06,10.1,33.7,22.1,162.6,7
iq,42.0,0.32,0.28,0.21,0.33,0.06,103.77,55.48,299.65,301.01,297.5645,308.1,295.7,55.5,90.38,103.77,19.3045,8.57,28.6,10.1,35.4,22.8,8.1,4
iq,43.0,0.43,0.37,0.40450000000000047,0.38,2.08,55.94,69.41,298.79,300.41,296.66,308.3,294.0,54.8,89.7,55.94,18.31,9.34,27.56,10.42,33.8,19.8,143.3,6
iq,44.0,0.36,0.27,0.35,0.32,-1.26,67.5,43.23,300.47,301.61249999999995,296.88,309.8,295.1,42.73,82.93,67.5,18.63,11.61,28.83,11.27,35.7,22.0,14.0,6
iq,45.0,0.3,0.25,0.3,0.28,-2.09,80.25,54.68,299.43,300.91,297.5645,307.8,295.3,68.0,92.09,80.25,19.3045,8.2,28.25,9.55,33.9,22.4,108.7,2
iq,46.0,0.32,0.19,0.27,0.25,2.48,86.65,70.99,297.3,298.44,296.2,304.5,293.5,87.2,94.44,86.65,17.79,7.36,27.6,10.17,33.2,21.8,85.6,13
iq,47.0,0.34,0.27,0.34,0.33,1.26,43.59,46.61,298.1,299.56,296.96,307.3,294.7,61.43,94.3,43.59,18.64,7.37,27.0,9.0,32.3,22.5,205.3,10
iq,48.0,0.15,0.15,0.19,0.16,-1.43,75.33,74.54,299.2,300.94,296.99,309.1,294.0,61.28,89.55,75.33,18.74,10.76,27.9,9.03,34.9,22.9,115.1,5
iq,49.0,0.43,0.3,0.34,0.43,1.04,99.89,28.8,298.2,299.2,297.5645,304.6,294.6,95.02,96.8,99.89,19.3045,6.91,28.4,8.8,33.7,23.2,10.9,2
iq,50.0,0.38,0.3,0.35,0.41,0.51,157.75,95.78,298.16,299.07,297.35,304.4,294.2,63.0,95.88,157.75,19.11,6.4,27.41,7.3,33.8,22.2,23.85,0
iq,51.0,0.33,0.26,0.38,0.35,1.39,111.48,51.06,297.68,298.99,296.73,306.7,294.3,80.2,95.08,111.48,18.36,6.54,27.41,7.3,32.9,23.5,23.85,1
iq,1.0,0.22,0.16,0.19,0.13,-1.76,79.94,37.01,297.29,298.21,296.52,306.3,293.2,88.9,95.93,79.94,18.14,7.41,26.6,7.95,31.9,21.5,133.4,0
iq,2.0,0.17,0.21,0.13,0.24,2.45,37.06,29.9,297.1,298.58,296.39,304.6,294.6,144.59,96.24,37.06,17.96,6.73,26.82,7.72,31.7,22.9,61.5,14
iq,3.0,0.27,0.29,0.21,0.25,2.31,126.89,70.45,297.39,298.44,296.39,305.5,293.3,52.2,94.65,126.89,17.98,7.04,27.78,9.55,33.4,22.2,178.0,6
iq,4.0,0.19,0.14,0.26,0.31,2.14,95.47,83.18,297.61,298.45,297.03,303.7,294.9,180.99,97.0,95.47,18.69,5.53,27.7,9.12,33.6,22.0,149.9,10
iq,5.0,0.17,0.18,0.16,0.2,1.39,83.7,33.53,298.14,299.61,296.77,307.8,294.3,65.1,93.14,83.7,18.41,9.0,27.72,10.3,35.0,22.3,60.3,5
iq,6.0,0.32,0.39,0.33,0.44,2.7,61.8,70.52,298.33,299.69,295.77,309.7,293.4,11.7,87.53,61.8,17.32,10.71,28.6,10.9,35.4,22.4,9.9,12
iq,7.0,0.29,0.3,0.26,0.32,-0.81,14.19,52.31,299.17,300.29,294.15,308.7,291.4,2.1,75.8,14.19,15.69,11.23,28.85,13.03,36.545,21.4,61.3,9
iq,8.0,0.26,0.12,0.18,0.24,0.2,25.7,11.47,300.57,301.61249999999995,294.17,310.2,294.4,11.55,72.45,25.7,15.92,13.19,28.74,13.261500000000003,36.2,21.2,0.0,5
iq,9.0,0.17,0.2,0.17,0.17,2.55,55.56,58.2,299.06,300.64,294.29,309.2,291.5,35.33,78.59,55.56,16.02,11.56,28.56,13.261500000000003,35.8,20.4,28.0,11
iq,10.0,0.22,0.21,0.19,0.23,2.08,117.07,48.62,297.45,298.71,296.32,305.8,293.4,203.96500000000026,94.35,117.07,17.91,7.37,27.3,9.9,33.0,21.9,205.3,2
iq,11.0,0.3,0.29,0.26,0.29,2.5,55.47,26.88,296.95,298.1,296.3,303.8,293.8,51.3,96.52,55.47,17.88,6.11,28.0,10.1,33.1,21.7,138.0,6
iq,12.0,0.21,0.22,0.26,0.22,1.49,150.33,109.9,297.68,298.73,295.89,305.4,292.6,59.2,90.86,150.33,17.47,8.17,27.0,10.65,33.9,21.7,234.10000000000008,7
iq,13.0,0.24,0.24,0.22,0.26,-0.83,93.14,71.85,297.84,299.15,296.56,307.2,292.8,58.4,93.59,93.14,18.21,8.24,28.25,9.6,34.6,21.5,66.1,6
iq,14.0,0.24,0.19,0.27,0.27,1.11,97.04,39.51,297.72,298.81,296.92,305.5,294.3,203.96500000000026,95.82,97.04,18.59,6.61,27.27,8.83,34.0,22.6,94.3,5
iq,15.0,0.15,0.15,0.23,0.16,-1.88,98.94,52.85,297.56,298.59,296.69,304.1,292.4,147.57,95.53,98.94,18.33,6.73,27.85,8.85,34.4,21.3,60.4,9
iq,16.0,0.14,0.21,0.17,0.27,0.24,93.62,49.13,297.03,298.09,296.01,304.8,292.0,46.45,94.72,93.62,17.55,7.53,27.4,9.5,33.5,22.1,97.1,5
iq,17.0,0.27,0.18,0.2,0.3,2.19,157.86,88.09,297.34,298.28,296.5,304.9,292.9,62.3,95.53,157.86,18.1,7.3,27.03,7.77,34.1,22.0,234.10000000000008,8
iq,18.0,0.19,0.15,0.3,0.17,-1.55,103.39,51.94,297.23,298.07,295.94,304.7,293.6,47.24,93.47,103.39,17.52,7.37,27.85,9.75,33.0,21.0,118.2,3
iq,19.0,0.16,0.16,0.18,0.23,-0.37,89.15,71.17,296.91,298.22,295.99,306.6,291.7,56.1,95.04,89.15,17.61,9.36,28.1,9.2,33.5,21.5,38.1,4
iq,20.0,0.17,0.17,0.16,0.23,1.69,45.23,49.96,295.6795,296.5,294.01,304.4,290.7,86.9,91.83,45.23,15.65,8.31,28.1,8.7,32.5,19.0,191.4,11
iq,21.0,0.36,0.26,0.33,0.35,-0.66,64.11,52.4,297.23,298.71,296.17,307.3,292.5,65.6,94.85,64.11,17.72,8.96,28.25,10.55,33.8,21.7,86.6,5
iq,22.0,0.09,0.08,0.11,0.06,3.08,76.68,55.85,296.18,297.19,294.04,306.8,288.5,29.1,89.28,76.68,15.74,10.2,24.7,10.63,32.8,17.8,61.8,8
iq,23.0,0.21,0.26,0.21,0.23,-0.27,39.11,22.19,296.86,298.24,295.23,305.2,292.1,33.48,91.72,39.11,16.73,9.0,26.5,9.7,31.3,20.4,0.5,4
iq,24.0,0.34,0.29,0.34,0.3,2.96,54.78,57.25,296.65,298.17,294.93,304.8,290.3,30.9,91.46,54.78,16.39,9.91,26.6,9.65,32.6,20.7,12.9,3
iq,25.0,0.17,0.12,0.17,0.17,1.97,78.83,49.65,296.12,297.39,294.97,304.4,292.8,70.3,94.07,78.83,16.42,6.89,25.97,7.6,32.0,21.2,126.0,1
iq,26.0,0.15,0.17,0.2,0.13,-2.9,11.41,15.26,296.57,298.01,295.18,305.0,292.7,22.8,92.67,11.41,16.63,8.77,26.57,8.63,31.7,20.7,10.2,2
iq,27.0,0.18,0.27,0.19,0.21,-1.59,1.59,2.59,296.83,298.11,292.18,305.8,290.2,1.4,78.07,1.59,13.8,12.23,25.9,10.57,32.0,19.6,23.85,3
iq,28.0,0.32,0.27,0.25,0.35,1.06,18.78,18.57,297.39,299.01,293.93,306.9,290.7,13.04,83.39,18.78,15.42,10.87,26.75,10.38,32.7,19.9,54.1,4
iq,29.0,0.31,0.34,0.36,0.36,-0.1,26.29,-6.503499999999998,296.06,296.75,294.94,303.6,291.1,39.52,94.25,26.29,16.39,7.73,26.53,7.83,31.3,20.9,22.9,1
iq,30.0,0.36,0.39,0.3,0.42,-0.16,27.91,40.65,297.64,299.08,294.35,308.2,290.1,11.64,84.16,27.91,15.85,12.36,27.35,10.1,33.2,20.7,11.9,8
iq,31.0,0.42,0.37,0.37,0.44,-2.11,70.88,25.68,296.72,297.94,293.0,305.6,290.0,25.5,82.57,70.88,14.72,11.5,24.25,9.75,34.0,17.8,55.9,5
iq,32.0,0.28,0.24,0.29,0.27,1.81,35.77,22.2,297.82,299.34,292.71,308.2,289.7,6.08,76.62,35.77,14.34,12.77,26.48,12.0,32.7,17.8,30.3,3
iq,33.0,0.27,0.27,0.24,0.2,-1.82,36.78,1.36,298.09,298.94,294.07,308.0,291.8,9.21,80.94,36.78,15.57,9.71,26.9,11.0,33.1,21.3,76.5,2
iq,34.0,0.34,0.36,0.33,0.37,1.73,9.06,52.55,298.79,300.67,294.2,308.1,294.3,12.4,79.33,9.06,15.76,11.57,27.12,10.82,33.3,19.9,22.1,7
iq,35.0,0.28,0.25,0.23,0.37,0.62,30.26,9.27,300.67,301.59,293.12,311.445,293.4,12.8,68.684,30.26,14.79,13.39,27.05,12.18,34.7,19.9,0.0,1
iq,36.0,0.28,0.28,0.33,0.33,0.24,76.28,34.16,297.1,298.36,295.68,304.4,293.5,56.85,92.66,76.28,17.18,7.89,26.3,7.9,34.0,20.9,37.1,6
iq,37.0,0.29,0.29,0.27,0.34,0.2,49.85,60.77,298.56,300.12,295.16,308.6,293.0,26.2,84.41,49.85,16.65,12.16,26.9,10.62,32.9,21.4,150.9,7
iq,38.0,0.32,0.35,0.33,0.42,1.67,58.22,33.69,298.51,300.71,295.83,309.2,293.3,34.27,86.71,58.22,17.37,12.4,27.2,10.83,33.0,21.6,16.3,5
iq,39.0,0.23,0.24,0.23,0.31,3.15,59.79,54.64,299.7,301.43,295.3,310.6,292.7,10.3,78.56,59.79,16.8,13.8,27.83,11.7,34.1,21.1,34.0,2
iq,40.0,0.32,0.25,0.32,0.29,0.07,37.28,29.21,298.28,299.82,296.29,310.8,294.7,73.33,89.84,37.28,17.84,9.1,28.4,12.65,35.5,21.6,107.9,6
iq,41.0,0.39,0.39,0.31,0.44,2.34,39.09,37.2,299.58,301.39,295.45,309.6,294.8,38.28,80.45,39.09,17.01,11.6,28.4,10.6,34.2,21.8,145.1,11
iq,42.0,0.23,0.15,0.2,0.24,-1.02,74.52,54.31,299.44,300.83,296.59,310.2,295.0,86.4,86.71,74.52,18.27,9.83,29.0,12.3,35.2,21.9,4.1,6
iq,43.0,0.4,0.32,0.40450000000000047,0.42,-2.68,106.73,82.81,296.97,298.19,295.96,305.1,291.9,67.93,94.78,106.73,17.54,7.76,26.9,9.37,32.1,20.9,79.3,3
iq,44.0,0.27,0.29,0.29,0.25,0.17,51.28,89.32,297.83,299.66,296.98,306.3,293.7,67.47,95.59,51.28,18.67,9.36,27.0,9.37,34.0,21.6,0.0,11
iq,45.0,0.33,0.32,0.25,0.33,0.87,69.88,37.53,299.48,300.56,296.25,308.5,294.3,50.6,84.85,69.88,17.98,9.49,28.7,11.43,34.8,22.5,22.1,11
iq,46.0,0.18,0.13,0.22,0.19,1.86,109.5,82.31,298.13,299.74,296.83,308.6,294.6,103.3,93.55,109.5,18.55,8.69,27.68,10.85,33.5,21.6,111.3,5
iq,47.0,0.23,0.19,0.23,0.2,-0.81,52.27,30.83,297.68,298.37,296.94,305.7,294.3,124.2,96.21,52.27,18.61,5.74,26.62,7.86,33.3,21.8,80.0,4
iq,48.0,0.17,0.18,0.13,0.18,-0.15,129.33,86.77,297.88,299.33,297.22,305.2,294.4,65.57,96.52,129.33,18.92,6.94,27.12,8.35,32.3,22.4,234.10000000000008,9
iq,49.0,0.3,0.34,0.26,0.35,3.54,73.16,82.93,298.52,299.61,296.9,305.5,294.3,57.8,91.65,73.16,18.61,8.3,27.9,10.0,33.0,22.8,142.0,23
iq,50.0,0.31,0.23,0.24,0.29,4.43,83.39,92.13,299.05,300.27,296.26,307.8,294.3,42.68,86.76,83.39,17.91,9.91,28.85,10.25,34.2,22.6,23.1,28
iq,51.0,0.27,0.28,0.28,0.24,5.86,146.13,124.94,297.14,298.24,296.4,306.6,293.3,89.72,96.07,146.13,18.03,5.69,27.62,9.0,32.9,22.4,234.10000000000008,26
iq,52.0,0.2,0.19,0.17,0.23,0.99,53.57,35.23,297.64,298.73,296.37,304.9,294.3,62.14,93.47,53.57,17.98,7.43,27.7,8.75,32.1,21.7,28.1,7
iq,1.0,0.19,0.16,0.18,0.19,5.15,19.95,85.26,299.28,300.54,294.67,308.2,294.1,21.4,78.67,19.95,16.26,10.73,28.28,11.58,36.0,21.5,23.85,29
iq,2.0,0.43,0.28,0.36,0.44,7.79,71.84,142.04,296.1,296.54,295.2,302.1,293.3,62.61,95.28,71.84,16.68,5.1,25.8,6.3,31.4,22.6,104.4,58
iq,3.0,0.19,0.22,0.23,0.17,5.87,95.97,97.64,298.03,299.48,297.09,305.5,292.4,63.92,94.97,95.97,18.87,8.59,27.43,9.47,33.8,21.8,125.3,26
iq,4.0,0.28,0.32,0.22,0.3,5.88,102.59,103.11,297.21,298.34,296.25,304.8,294.8,93.43,95.13,102.59,17.84,5.97,27.41,7.3,31.3,21.9,46.3,38
iq,5.0,0.35,0.37,0.31,0.4,4.56,110.0,149.89,298.4,299.97,297.01,307.6,294.2,66.0,93.0,110.0,18.69,9.09,27.57,8.9,32.2,22.8,121.2,35
iq,6.0,0.23,0.17,0.2,0.19,7.24,38.72,83.25,299.49,300.76,294.63,308.4,293.5,28.0,78.13,38.72,16.28,11.56,27.87,11.1,34.5,20.5,5.1,37
iq,7.0,0.17,0.2,0.17,0.17,4.83,47.23,47.86,297.77,299.17,296.92,306.0,294.8,103.22,95.71,47.23,18.56,6.71,26.6,8.03,31.7,22.1,9.2,20
iq,8.0,0.24,0.22,0.16,0.19,3.36,122.64,135.17,297.1,298.32,295.61,304.1,292.9,33.9,92.37,122.64,17.13,7.61,28.0,10.8,33.4,22.0,115.3,29
iq,9.0,0.35,0.22,0.27,0.39,3.6,101.33,93.51,296.96,297.72,296.38,302.3,294.1,70.83,96.93,101.33,17.95,5.41,26.85,8.35,32.5,22.5,127.6,25
iq,10.0,0.17,0.14,0.17,0.2,4.03,180.49650000000017,142.36,297.75,299.34,295.52,307.9,293.3,39.1,88.97,180.49650000000017,17.06,8.96,27.18,8.88,33.3,21.9,119.6,23
iq,11.0,0.13,0.17,0.13,0.15,3.12,96.05,36.96,298.02,299.59,295.9,305.5,293.0,32.17,89.27,96.05,17.51,9.01,26.25,7.8,33.2,22.2,64.4,9
iq,12.0,0.24,0.23,0.12,0.2,-2.17,91.87,72.58,296.76,297.99,295.48,305.0,293.3,90.5,93.45,91.87,17.0,7.21,27.41,7.3,31.7,22.0,100.9,3
iq,13.0,0.34,0.3,0.32,0.38,-1.31,62.13,51.86,297.09,297.99,295.95,303.7,293.1,53.36,94.07,62.13,17.51,6.56,26.9,8.27,31.7,22.6,234.10000000000008,6
iq,14.0,0.27,0.19,0.19,0.22,3.35,107.0,83.52,297.69,298.84,295.85,305.4,293.7,24.9,90.96,107.0,17.42,8.6,27.87,9.0,33.4,22.5,21.1,6
iq,15.0,0.28,0.35,0.32,0.3,-0.66,71.45,32.5,297.54,298.9,296.63,306.1,292.8,99.96,95.16,71.45,18.32,7.4,28.3,9.0,32.8,21.0,53.1,3
iq,16.0,0.3,0.24,0.3,0.33,0.74,79.74,35.97,297.45,298.66,295.94,305.5,293.8,45.96,92.12,79.74,17.5,7.79,26.8,8.1,33.6,21.7,61.0,1
iq,17.0,0.27,0.37,0.34,0.28,0.79,42.05,37.77,296.76,297.41,296.38,301.9,293.7,62.52,97.347,42.05,17.96,4.89,26.65,7.7,33.0,21.6,85.9,3
iq,18.0,0.06,0.13,0.09,0.12,-0.14,42.12,41.81,298.07,299.41,296.74,306.3,293.1,115.99,93.66,42.12,18.4,8.69,27.87,8.0,32.5,22.7,31.2,1
iq,19.0,0.14,0.16,0.14,0.13,0.52,50.5,20.46,295.98,296.87,294.67,304.5,290.6,47.1,93.16,50.5,16.18,6.97,26.6,8.97,32.4,20.6,18.0,1
iq,20.0,0.2,0.3,0.26,0.23,-1.56,30.08,24.97,295.6795,296.36,293.24,304.4,288.5,18.08,91.5,30.08,14.78,7.39,26.17,7.9,31.0,18.0,6.1,0
iq,21.0,0.22,0.24,0.18,0.2,0.79,45.69,47.69,296.27,296.94,295.64,303.4,291.7,59.4,96.62,45.69,17.14,5.96,26.35,8.85,31.5,21.4,58.2,2
iq,22.0,0.12,0.16,0.09,0.1,1.77,72.04,8.02,296.74,297.69,295.99,304.1,293.8,134.66,96.03,72.04,17.52,5.76,27.2,9.2,32.3,21.7,76.1,1
iq,23.0,0.2,0.16,0.18,0.13,0.74,30.09,7.18,296.4,297.36,295.21,304.4,292.2,73.01,93.98,30.09,16.71,6.77,26.9,7.55,31.1,20.4,13.6,1
iq,24.0,0.29,0.26,0.25,0.29,-0.21,13.27,2.48,296.19,297.36,293.89,305.8,288.5,12.9,88.81,13.27,15.38,9.3,27.41,7.3,32.8,17.8,6.4,0
iq,25.0,0.22,0.18,0.27,0.25,0.5,111.18,64.75,296.74,297.65,295.93,304.4,293.8,57.87,95.86,111.18,17.45,6.96,27.41,7.3,32.8,21.0,79.8,0
iq,26.0,0.2,0.28,0.21,0.27,2.39,89.88,61.47,296.46,297.25,295.19,304.8,291.2,61.8,93.8,89.88,16.71,7.39,27.41,7.3,32.8,18.0,93.5,1
iq,27.0,0.3,0.23,0.25,0.26,-1.14,0.0,11.75,296.54,297.81,293.83,304.9,290.7,9.4,86.52,0.0,15.29,9.44,27.41,7.3,32.8,20.8,1.3,0
iq,28.0,0.15,0.15,0.33,0.13,-1.43,0.0,-5.68,296.55,297.48,293.59,305.9,290.5,7.47,85.66,0.0,15.08,9.27,27.41,7.3,32.8,21.0,0.0,3
iq,29.0,0.23,0.21,0.22,0.2,2.29,62.84,31.71,296.08,297.41,294.69,304.6,291.8,27.33,93.06,62.84,16.14,8.44,27.41,7.3,32.8,21.0,44.2,3
iq,30.0,0.33,0.21,0.28,0.31,-2.41,52.36,17.61,296.55,297.31,295.0,306.8,288.5,47.59,92.78,52.36,16.58,8.6,26.6,9.78,32.4,20.8,18.1,1
iq,31.0,0.35,0.35,0.27,0.39,2.11,44.63,27.72,297.04,298.5,295.37,307.5,292.9,39.0,92.05,44.63,16.87,9.77,26.68,11.24,33.4,20.6,36.4,5
iq,32.0,0.2,0.25,0.21,0.2,1.59,32.45,18.07,297.31,298.57,295.51,307.4,292.6,143.35,91.09,32.45,17.06,9.74,27.4,12.1,34.2,18.5,18.1,2
iq,33.0,0.43,0.39,0.40450000000000047,0.44,-1.47,26.03,19.99,297.21,298.5,295.35,305.6,292.7,39.69,90.73,26.03,16.85,9.34,27.9,11.22,34.8,19.8,11.0,5
iq,34.0,0.28,0.3,0.27,0.38,-0.02,12.88,10.71,299.23,300.31,294.42,310.2,291.8,33.0,78.28,12.88,16.0,13.56,28.0,13.261500000000003,36.545,19.2,7.9,5
iq,35.0,0.32,0.32,0.31,0.32,1.92,58.2,35.64,298.57,300.14,295.09,310.4,292.7,37.0,84.49,58.2,16.65,10.74,27.83,12.53,35.1,20.4,44.0,5
iq,36.0,0.34,0.37,0.29,0.31,2.04,34.59,44.6,298.53,300.07,294.86,309.3,293.2,29.0,83.05,34.59,16.47,10.66,27.35,13.22,36.2,20.4,8.1,9
iq,37.0,0.23,0.28,0.26,0.23,3.63,86.14,70.63,296.92,298.24,295.48,305.9,293.4,59.1,92.65,86.14,17.03,7.69,27.97,12.58,36.2,20.8,16.5,17
iq,38.0,0.22,0.28,0.21,0.34,2.37,65.43,94.23,297.59,298.43,295.31,306.7,292.1,53.5,88.53,65.43,16.82,8.57,27.8,11.6,35.6,20.7,50.1,19
iq,39.0,0.41,0.36,0.32,0.4,3.28,61.38,98.68,297.66,298.62,295.49,309.3,292.7,63.27,90.18,61.38,17.05,8.16,27.75,12.45,36.545,20.8,26.9,25
iq,40.0,0.39,0.38,0.34,0.4,6.41,24.28,117.51,299.18,301.15,294.76,310.2,292.4,121.3,79.5,24.28,16.33,12.79,27.41,7.3,36.0,19.6,1.0,45
iq,41.0,0.16,0.16,0.19,0.21,5.36,69.47,112.42,300.1,301.41,295.36,310.4,294.0,53.9,78.45,69.47,17.02,12.01,29.4045,13.261500000000003,36.545,21.5,57.7,34
iq,42.0,0.29,0.23,0.28,0.36,9.47,69.39,175.83,298.35,299.9,295.92,310.5,292.7,67.9,88.86,69.39,17.53,9.97,26.45,9.1,34.7,21.0,24.9,63
iq,43.0,0.33,0.23,0.27,0.26,8.63,52.65,127.04,297.87,298.99,296.7,305.0,292.7,111.9,93.85,52.65,18.39,8.71,27.33,10.07,35.5,21.5,24.2,44
iq,44.0,0.16,0.2,0.2,0.22,5.71,43.6,122.9,298.37,299.8,296.83,308.5,294.0,149.1,92.61,43.6,18.48,8.57,27.4,11.35,35.0,21.2,0.0,50
